http://finance.sina.com.cn/stock/hyyj/20140312/010018477392.shtml,2014-03-12,大众消费品价值凸显 乳制品成本回落逢良机,negative
http://finance.sina.com.cn/chanjing/gsnews/20140312/134418485398.shtml,2014-03-12,五粮液第二轮公车拍卖开槌 黑色悍马27万起拍,positive
http://finance.sina.com.cn/chanjing/gsnews/20140312/142418485739.shtml,2014-03-12,五粮液二轮公车拍卖降温 延期一天仅626人报名,positive
http://finance.sina.com.cn/chanjing/yjsy/20140312/165518487430.shtml,2014-03-12,茅台董事长袁仁国:900块一瓶很合理 没想过降价,positive
http://finance.sina.com.cn/chanjing/gsnews/20140312/213018488591.shtml,2014-03-12,五粮液进行第二轮公务车拍卖 参考价最低3000元,positive
http://finance.sina.com.cn/chanjing/gsnews/20140312/220918488691.shtml,2014-03-12,五粮液公车第二轮首场拍卖85台车卖了830万元,positive
http://finance.sina.com.cn/stock/s/20140312/235218489052.shtml,2014-03-12,五粮液酒醒时分:酒市买涨不买跌 越降价越麻烦,negative
http://finance.sina.com.cn/china/20140313/012818489750.shtml,2014-03-13,养老顶层设计方案难产中 政府被指不愿坦承暗藏危机,negative
http://finance.sina.com.cn/china/20140313/012818489752.shtml,2014-03-13,清华教授谈养老：吃饭靠国家改善靠自己,negative
http://finance.sina.com.cn/chanjing/cyxw/20140313/014818489986.shtml,2014-03-13,高端白酒告别批条时代：利润率普超30%不正常,positive
http://finance.sina.com.cn/chanjing/gsnews/20140313/023018490426.shtml,2014-03-13,五粮液再拍公车首日成交85辆 最高价为丰田普拉多,positive
http://finance.sina.com.cn/stock/t/20140313/090218495162.shtml,2014-03-13,"[公司]五粮液:""普五""年初价格逐步企稳回升",negative
http://finance.sina.com.cn/stock/s/20140313/093418495212.shtml,2014-03-13,五粮液再拍公车首日成交85辆 最高价为普拉多,positive
http://finance.sina.com.cn/stock/gujiayidong/20140313/095018495790.shtml,2014-03-13,快讯：酿酒行业继续回暖 五粮液涨4%,positive
http://finance.sina.com.cn/stock/s/20140313/101818496193.shtml,2014-03-13,两会的上市公司高管：掌控公司市值超2万亿,positive
http://finance.sina.com.cn/stock/e/20140313/101918496195.shtml,2014-03-13,快讯：酒类股大涨 山西汾酒领涨,positive
http://finance.sina.com.cn/stock/gujiayidong/20140313/102618496287.shtml,2014-03-13,快讯：白酒股全线崛起 山西汾酒强势涨停,positive
http://finance.sina.com.cn/chanjing/gsnews/20140313/111018497029.shtml,2014-03-13,五粮液：七大营销中心子公司拟引入民营资本,negative
http://finance.sina.com.cn/stock/gujiayidong/20140313/132118498215.shtml,2014-03-13,快讯：白酒股暴涨掀涨停潮 泸州老窖等5股涨停,positive
http://finance.sina.com.cn/stock/e/20140313/132518498235.shtml,2014-03-13,酿酒股延续强势 水井坊等涨停,positive
http://finance.sina.com.cn/stock/t/20140314/013218502629.shtml,2014-03-14,白酒股集体“逆袭”,positive
http://finance.sina.com.cn/stock/hyyj/20140314/021518503185.shtml,2014-03-14,避险资金介入 白酒修复行情可期,negative
http://finance.sina.com.cn/stock/hyyj/20140314/025118503675.shtml,2014-03-14,五白酒股涨停 分析师称茅台进入大众消费时代,negative
http://finance.sina.com.cn/china/20140314/033118504098.shtml,2014-03-14,人民日报：81元养老金如零花钱 居民养老标准4年未上调,negative
http://finance.sina.com.cn/stock/hyyj/20140314/034418504210.shtml,2014-03-14,股价回春 白酒板块或释放见底信号,positive
http://finance.sina.com.cn/stock/hyyj/20140314/055018505661.shtml,2014-03-14,机构大举抄底 酒股集体涨停,negative
http://finance.sina.com.cn/stock/s/20140314/065418505897.shtml,2014-03-14,五粮液获机构扎堆调研 库存量达近4年最低点,positive
http://finance.sina.com.cn/stock/hyyj/20140314/075018506444.shtml,2014-03-14,数百位行业“大佬”齐聚共论白酒业转型创新趋势,positive
http://finance.sina.com.cn/stock/t/20140314/075618506721.shtml,2014-03-14,今日市场前瞻：十利好PK五大利空,positive
http://finance.sina.com.cn/stock/y/20140314/075618506588.shtml,2014-03-14,3月14日四大证券报头版头条内容精华摘要,negative
http://finance.sina.com.cn/stock/gujiayidong/20140314/094218508575.shtml,2014-03-14,快讯：酿酒股普遍回调 伊力特跌逾3%,negative
http://finance.sina.com.cn/stock/e/20140314/103918509228.shtml,2014-03-14,快讯：酒类股回调 沱牌舍得领跌,positive
http://finance.sina.com.cn/stock/zldx/20140314/105818509514.shtml,2014-03-14,白酒股大涨背后机构博弈加剧,positive
http://finance.sina.com.cn/chanjing/cyxw/20140314/153018511477.shtml,2014-03-14,国窖1573市场价格参差不齐 市场秩序有待理顺,positive
http://finance.sina.com.cn/stock/hyyj/20140314/183618513005.shtml,2014-03-14,网络信用卡开辟价值蓝海,positive
http://finance.sina.com.cn/stock/t/20140315/040018515737.shtml,2014-03-15,白酒板块大涨 重点配置一线龙头,positive
http://finance.sina.com.cn/china/20140315/161618518494.shtml,2014-03-15,五粮液集团车改落幕 571辆公车拍出4764万元,positive
http://finance.sina.com.cn/chanjing/gsnews/20140316/100018520594.shtml,2014-03-16,五粮液第二轮公车拍卖落幕 悍马不在拍卖之列,positive
http://finance.sina.com.cn/stock/zldx/20140316/160218521264.shtml,2014-03-16,机构热衷挖掘新贵 看好传统思变龙头,negative
http://finance.sina.com.cn/stock/hyyj/20140317/050818524148.shtml,2014-03-17,白酒股逆袭机构扫货：星星之火难以燎原,positive
http://finance.sina.com.cn/stock/s/20140317/050918524154.shtml,2014-03-17,五粮液透支：8年利润首降 最大经销商存货11亿,positive
http://finance.sina.com.cn/stock/hkstock/ggscyd/20140317/152218529407.shtml,2014-03-17,五粮液被疑压货透支业绩 最大经销商银基存货11亿,positive
http://finance.sina.com.cn/chanjing/cyxw/20140318/023718533160.shtml,2014-03-18,五粮液等酒企集体谋组织变阵 应对行业变局,positive
http://finance.sina.com.cn/chanjing/cyxw/20140318/023918533175.shtml,2014-03-18,定制酒难担白酒业突围重任：或竹篮打水一场空,negative
http://finance.sina.com.cn/money/fund/20140318/065018535565.shtml,2014-03-18,茅台涨近三成白酒悄然复苏 重回基金怀抱,positive
http://finance.sina.com.cn/stock/gujiayidong/20140318/100118538190.shtml,2014-03-18,快讯：酿酒板块大涨 贵州茅台涨4%,negative
http://finance.sina.com.cn/chanjing/gsnews/20140318/111818539420.shtml,2014-03-18,五粮液8年来利润首降 白酒行业调整2015年触底,positive
http://finance.sina.com.cn/stock/t/20140318/163418541917.shtml,2014-03-18,周三展望：重点布局十大板块优质股,positive
http://finance.sina.com.cn/stock/s/20140319/012318544527.shtml,2014-03-19,沱牌舍得高档酒拖累业绩 净利锐减超九成,negative
http://finance.sina.com.cn/chanjing/gsnews/20140319/023618545028.shtml,2014-03-19,茅台集团混合制样本：拆分引资保控股,positive
http://finance.sina.com.cn/chanjing/gsnews/20140319/232718556045.shtml,2014-03-19,茅台改制仅对子公司小蛋糕下手 改革诚意或不够,positive
http://finance.sina.com.cn/stock/s/20140320/032518558175.shtml,2014-03-20,茅台打响酒企改革第一枪 蛋糕划分触动多方利益,positive
http://finance.sina.com.cn/stock/s/20140320/065418560065.shtml,2014-03-20,茅台改制仅对子公司小蛋糕下手 改革诚意或不够,negative
http://finance.sina.com.cn/chanjing/gsnews/20140320/072918560582.shtml,2014-03-20,沱牌舍得净利陡降逾九成 系销售费用大幅增加,positive
http://finance.sina.com.cn/chanjing/gsnews/20140320/075018560742.shtml,2014-03-20,茅台改制被指改革诚意不足 仅对子公司下手,positive
http://finance.sina.com.cn/stock/t/20140320/083818561814.shtml,2014-03-20,“双Q”持股比例放宽 蓝筹股有望再添“制胜筹码”,negative
http://finance.sina.com.cn/stock/t/20140320/173918566901.shtml,2014-03-20,业绩持续高成长 实力券商晚间推荐10只潜力股,positive
http://finance.sina.com.cn/stock/hyyj/20140320/182618567264.shtml,2014-03-20,白酒股一起失去的2013 股价沦陷机构逃亡,negative
http://finance.sina.com.cn/chanjing/gsnews/20140321/023018569717.shtml,2014-03-21,电商平台1919连锁遭郎酒封杀 欲举报其价格垄断,positive
http://finance.sina.com.cn/stock/hyyj/20140321/034418570564.shtml,2014-03-21,9上市酒企业绩普遍变脸 皇台酒业净利下降389%,negative
http://finance.sina.com.cn/stock/s/20140321/041518571201.shtml,2014-03-21,重要股东逆市增持83只个股,negative
http://finance.sina.com.cn/stock/companyresearch/20140321/160518578382.shtml,2014-03-21,五粮液：修正预期 重新认识五粮液,negative
http://finance.sina.com.cn/stock/s/20140321/174718579310.shtml,2014-03-21,3月21日上市公司晚间公告速递,negative
http://finance.sina.com.cn/stock/companyresearch/20140321/185518579719.shtml,2014-03-21,五粮液：修正预期 重新认识五粮液,negative
http://finance.sina.com.cn/stock/t/20140322/010018580894.shtml,2014-03-22,宜宾五粮液股份有限公司第四届董事会公告,positive
http://finance.sina.com.cn/chanjing/gsnews/20140322/031118581736.shtml,2014-03-22,五粮液业绩下滑：高端酒稀缺性不够 中低端多而杂,positive
http://finance.sina.com.cn/stock/t/20140322/031518581912.shtml,2014-03-22,宜宾五粮液股份有限公司第四届董事会公告,negative
http://finance.sina.com.cn/stock/s/20140324/065918590860.shtml,2014-03-24,洋河品牌滑坡 王守兵无心回购股价或回光返照,negative
http://finance.sina.com.cn/stock/s/20140324/075318591333.shtml,2014-03-24,茅台郎酒封杀酒类电商 线下经销商逼宫或为主因,positive
http://finance.sina.com.cn/stock/gujiayidong/20140324/101118593150.shtml,2014-03-24,酿酒股活跃 老白干酒上涨,negative
http://finance.sina.com.cn/stock/s/20140325/010218598928.shtml,2014-03-25,山西汾酒去年净利润下滑27% 拟10派3.5元,positive
http://finance.sina.com.cn/stock/hyyj/20140325/012518599453.shtml,2014-03-25,白酒板块连续反弹 资金推动估值修复行情,negative
http://finance.sina.com.cn/stock/s/20140325/034518600246.shtml,2014-03-25,丰原药业宣告重大收购 拟2.4亿收购普什制药,positive
http://finance.sina.com.cn/stock/t/20140325/083018604279.shtml,2014-03-25,[传闻求证]五粮液推出虎骨酒？,positive
http://finance.sina.com.cn/stock/e/20140325/095218604916.shtml,2014-03-25,酿酒板块走势分化 葡萄酒强白酒弱,positive
http://finance.sina.com.cn/stock/gujiayidong/20140325/095918605073.shtml,2014-03-25,快讯：白酒股集体重挫 山西汾酒跌近9%,positive
http://finance.sina.com.cn/stock/gujiayidong/20140325/100518605165.shtml,2014-03-25,快讯：白酒股集体下挫 贵州茅台大跌,negative
http://finance.sina.com.cn/stock/s/20140325/175918609209.shtml,2014-03-25,盘点A股上市公司59名暂代董秘的背后故事,positive
http://finance.sina.com.cn/stock/t/20140326/020318611625.shtml,2014-03-26,汇添富深证300交易型开放式指数证券投资基金联接基金,negative
http://finance.sina.com.cn/stock/t/20140326/033618612265.shtml,2014-03-26,交银施罗德深证300价值交易型开放式指数证券投资基金联接基金,negative
http://finance.sina.com.cn/chanjing/gsnews/20140326/234118623537.shtml,2014-03-26,五粮液价格保卫战：取消年底返利补贴严控经销商,positive
http://finance.sina.com.cn/stock/t/20140326/235818623613.shtml,2014-03-26,五粮液价格保卫战 渠道之乱惹了谁告别投机销售时代,positive
http://finance.sina.com.cn/stock/t/20140327/065618627116.shtml,2014-03-27,茅台个人消费增加 二三线酒卖不动,positive
http://finance.sina.com.cn/chanjing/gsnews/20140327/070918628323.shtml,2014-03-27,水井坊业绩巨亏垫底白酒业 双轮驱动模式受质疑,negative
http://finance.sina.com.cn/stock/s/20140327/072118628392.shtml,2014-03-27,五粮液价格保卫战:取消年底返利补贴严控经销商,positive
http://finance.sina.com.cn/stock/t/20140327/073218628956.shtml,2014-03-27,融通深证成份指数证券投资基金,negative
http://finance.sina.com.cn/stock/t/20140327/073218628991.shtml,2014-03-27,摩根士丹利华鑫深证300指数增强型证券投资基金,negative
http://finance.sina.com.cn/stock/t/20140327/084218629934.shtml,2014-03-27,27日重要财经新闻汇总（更新中）,negative
http://finance.sina.com.cn/chanjing/cyxw/20140328/012018637276.shtml,2014-03-28,中国食品工业协会副秘书长：怒批茅台这事儿不靠谱,positive
http://finance.sina.com.cn/chanjing/cyxw/20140328/013018637415.shtml,2014-03-28,糖酒会参会人数骤降三成 酒企花钱雇人上街拉客,positive
http://finance.sina.com.cn/stock/hyyj/20140328/013018637438.shtml,2014-03-28,鏖战糖酒会 小酒今年市场规模有望破100亿元,positive
http://finance.sina.com.cn/stock/t/20140328/040918638696.shtml,2014-03-28,银华深证100指数分级证券投资基金,negative
http://finance.sina.com.cn/stock/gujiayidong/20140328/135018646287.shtml,2014-03-28,快讯：酿酒板块低迷 古井贡酒跌4%,positive
http://finance.sina.com.cn/stock/s/20140329/010618650915.shtml,2014-03-29,贵州茅台利润增幅新低复苏无期 机构或抱团过冬,positive
http://finance.sina.com.cn/chanjing/cyxw/20140329/063018652938.shtml,2014-03-29,五粮液业绩创历史新低 白酒业深度调整仍将延续,positive
http://finance.sina.com.cn/stock/newstock/yjbg/20140331/023018659706.shtml,2014-03-31,海天盛宴催生34位亿万富翁,negative
http://finance.sina.com.cn/stock/newstock/zxdt/20140331/023918659656.shtml,2014-03-31,海天味业：高价酱油股含金量几何,negative
http://finance.sina.com.cn/stock/t/20140331/030318660020.shtml,2014-03-31,国投瑞银瑞福深证100指数分级证券投资基金,negative
http://finance.sina.com.cn/stock/t/20140331/064618661916.shtml,2014-03-31,31日三大证券报产经新闻汇总,negative
http://finance.sina.com.cn/chanjing/gsnews/20140331/074118662493.shtml,2014-03-31,海天味业催生34位亿万富翁 庞康持股达136亿,positive
http://finance.sina.com.cn/stock/t/20140331/083918663579.shtml,2014-03-31,31日重要财经新闻汇总（更新中）,negative
http://finance.sina.com.cn/money/fund/20140331/092418663999.shtml,2014-03-31,白酒投资机会隐现 基金逆市加仓,negative
http://finance.sina.com.cn/stock/hyyj/20140331/160618668773.shtml,2014-03-31,高端白酒现机会 次高端白酒见底还早,positive
http://finance.sina.com.cn/stock/hyyj/20140401/023118672037.shtml,2014-04-01,逾千份机构研报揭密 六行业二季度最受青睐,positive
http://finance.sina.com.cn/chanjing/gsnews/20140401/071318674872.shtml,2014-04-01,洋河高增长神话破灭 10亿元回购计划遭搁浅,negative
http://finance.sina.com.cn/stock/s/20140401/091718676704.shtml,2014-04-01,洋河高增长神话破灭 10亿元回购计划遭搁浅,negative
http://finance.sina.com.cn/stock/e/20140401/135218679283.shtml,2014-04-01,白酒板块大涨 洋河股份大涨,negative
http://finance.sina.com.cn/stock/e/20140401/142818679635.shtml,2014-04-01,快讯：白酒股掀起上涨行情 皇台酒业领涨,negative
http://finance.sina.com.cn/chanjing/cyxw/20140402/014518684031.shtml,2014-04-02,茅台有经销商1年1个专卖店赚20亿 代理权像印钞机,negative
http://finance.sina.com.cn/chanjing/cyxw/20140402/014518684035.shtml,2014-04-02,白酒行业景气度一落千丈 经销商资金链绷紧陷困境,positive
http://finance.sina.com.cn/stock/e/20140402/105918690112.shtml,2014-04-02,酿酒板块持续活跃 洋河股份领涨,positive
http://finance.sina.com.cn/stock/t/20140403/081418701662.shtml,2014-04-03,[传闻求证]新大洲A进入澳门博彩业？,negative
http://finance.sina.com.cn/consume/puguangtai/20140404/005918706684.shtml,2014-04-04,专家称年份酒普遍含有塑化剂 杜绝流通暂无可能,positive
http://finance.sina.com.cn/stock/zldx/20140404/060418709367.shtml,2014-04-04,一季报风险暗藏 机构回避白酒股情绪渐浓,negative
http://finance.sina.com.cn/money/fund/20140404/071518710917.shtml,2014-04-04,白酒股一季报风险暗藏 基金私募回避情绪渐浓,negative
http://finance.sina.com.cn/stock/s/20140406/151418723227.shtml,2014-04-06,丰原药业巨资迎娶亏损公司 拟定增收购普什制药,positive
http://finance.sina.com.cn/stock/gujiayidong/20140409/112018745372.shtml,2014-04-09,快讯：酿酒股盘中直线拉升 酒鬼酒冲涨停,negative
http://finance.sina.com.cn/stock/e/20140409/114218745557.shtml,2014-04-09,酿酒板块直线拉升 酒鬼酒大涨,positive
http://finance.sina.com.cn/stock/t/20140410/010018750797.shtml,2014-04-10,宜宾天原集团股份有限公司第六届董事会第十三次会议决议的公告,negative
http://finance.sina.com.cn/stock/companyresearch/20140410/151318760151.shtml,2014-04-10,泸州老窖：寒冬未过 重在调整,negative
http://finance.sina.com.cn/stock/e/20140410/174918761675.shtml,2014-04-10,酿酒板块涨势良好 贵州茅台领涨,positive
http://finance.sina.com.cn/stock/t/20140411/033318765223.shtml,2014-04-11,公司新闻,negative
http://finance.sina.com.cn/stock/gujiayidong/20140411/095918770542.shtml,2014-04-11,快讯：酿酒板块走势强势 贵州茅台涨超4%,positive
http://finance.sina.com.cn/chanjing/cyxw/20140411/145018773294.shtml,2014-04-11,五粮液：寻找合适酒企并购 扩大中低端市场占比,negative
http://finance.sina.com.cn/china/20140411/185518775353.shtml,2014-04-11,周滨和两位叔叔均在四川掘金 低买高卖快进快出,negative
http://finance.sina.com.cn/stock/s/20140412/024318777470.shtml,2014-04-12,五粮液推动经销商洗牌 被指治标不治本,positive
http://finance.sina.com.cn/stock/companyresearch/20140413/090018782194.shtml,2014-04-13,下周将有249家公司披露年报,negative
http://finance.sina.com.cn/china/20140414/011918783995.shtml,2014-04-14,居民养老金不及城市低保七分之一 月人均仅81元,positive
http://finance.sina.com.cn/stock/s/20140414/013618784306.shtml,2014-04-14,泸州老窖高档酒提价遇挫 去年净利下滑逾两成,positive
http://finance.sina.com.cn/stock/e/20140414/100918788471.shtml,2014-04-14,酿酒板块回调 泸州老窖大跌,negative
http://finance.sina.com.cn/stock/s/20140415/013918795099.shtml,2014-04-15,大元股份黄金资产减值亿元 收购浏阳河或告吹,negative
http://finance.sina.com.cn/stock/s/20140415/081318799625.shtml,2014-04-15,业内称浏阳河已千疮百孔 卖身大元股份未果,negative
http://finance.sina.com.cn/stock/s/20140415/083118800098.shtml,2014-04-15,浏阳河豪赌借壳大元股份流产 提出终止收购,negative
http://finance.sina.com.cn/stock/s/20140416/013218808474.shtml,2014-04-16,五粮液销售渠道变革：供应商北大荒变身卖酒户,positive
http://finance.sina.com.cn/chanjing/cyxw/20140416/115018816662.shtml,2014-04-16,白酒市场销售惨淡 利润下降销售商纷纷转行,positive
http://finance.sina.com.cn/stock/s/20140417/171318833576.shtml,2014-04-17,4月17日上市公司晚间公告速递,positive
http://finance.sina.com.cn/stock/s/20140417/214018835147.shtml,2014-04-17,五粮液净利降两成拟10派7元 预收账款降近9成,positive
http://finance.sina.com.cn/stock/t/20140417/215018835198.shtml,2014-04-17,[年报]五粮液8年来首度净利下滑 拟10股派7元,positive
http://finance.sina.com.cn/stock/t/20140418/020318836328.shtml,2014-04-18,去年净利降两成 五粮液力争营收正增长,negative
http://finance.sina.com.cn/china/20140418/020718836474.shtml,2014-04-18,专家谈以房养老方案为何行不通：活的不够长就浪费了,negative
http://finance.sina.com.cn/stock/t/20140418/033118837498.shtml,2014-04-18,A09,negative
http://finance.sina.com.cn/stock/s/20140418/035718838023.shtml,2014-04-18,五粮液古井贡酒业绩双双负增长 白酒业整体寒冷,positive
http://finance.sina.com.cn/stock/s/20140418/042518838257.shtml,2014-04-18,五粮液去年净利下降近两成 拟10股派现7元,negative
http://finance.sina.com.cn/stock/s/20140418/064518839458.shtml,2014-04-18,股海导航 4月18日沪深股市公告提示,negative
http://finance.sina.com.cn/stock/t/20140418/075118841252.shtml,2014-04-18,4月18日15家公司新闻现利空,positive
http://finance.sina.com.cn/stock/t/20140418/082518841601.shtml,2014-04-18,18日重要投资资讯速递（更新中）,positive
http://finance.sina.com.cn/stock/t/20140418/090618842321.shtml,2014-04-18,18日重要财经新闻汇总（更新中）,positive
http://finance.sina.com.cn/stock/jsy/20140418/100418843388.shtml,2014-04-18,快讯：沪指快速反弹 煤炭酿酒板块小幅走高,positive
http://finance.sina.com.cn/stock/gujiayidong/20140418/132418845336.shtml,2014-04-18,快讯：世界杯临近刺激销量 啤酒股午后大涨,positive
http://finance.sina.com.cn/stock/companyresearch/20140418/160018847025.shtml,2014-04-18,五粮液：14年理顺厂商关系仍是重点,positive
